date,day_of_week,student_id,department,semester,fingerprint_id,fingerprint_confidence,status,entry_time,exit_time,duration_hours,is_late,is_early_leave,pir_motion,ultrasonic_cm,accel_magnitude,activity_at_entry,zone
2026-01-07,Wednesday,STU-018,BBA,2,18,0,absent,,,0.0,0,0,0,0.0,0.0,,
2026-01-07,Wednesday,STU-019,EEE,6,19,250,present,08:20:00,15:11:00,6.85,0,0,1,79.6,1.093,walking,classroom_A
2026-01-07,Wednesday,STU-020,CSE,5,20,229,present,09:21:00,16:34:00,7.22,0,0,1,42.8,0.671,walking,classroom_B
2026-01-07,Wednesday,STU-021,CSE,8,21,202,present,08:01:00,16:39:00,8.63,0,0,1,66.0,0.661,walking,entrance
2026-01-07,Wednesday,STU-022,CSE,2,22,227,present,08:07:00,16:28:00,8.35,0,0,1,34.1,1.432,walking,entrance
2026-01-07,Wednesday,STU-023,BBA,2,23,0,absent,,,0.0,0,0,0,0.0,0.0,,
2026-01-07,Wednesday,STU-024,CSE,5,24,0,absent,,,0.0,0,0,0,0.0,0.0,,
2026-01-07,Wednesday,STU-025,CSE,6,25,252,present,09:07:00,15:42:00,6.58,0,0,1,51.3,0.751,walking,entrance
2026-01-07,Wednesday,STU-026,CSE,4,26,244,present,08:20:00,17:31:00,9.18,0,0,1,22.8,1.712,walking,lab
2026-01-07,Wednesday,STU-027,CSE,1,27,228,present,08:09:00,17:30:00,9.35,0,0,1,34.5,0.751,walking,classroom_A
2026-01-07,Wednesday,STU-028,CSE,5,28,0,absent,,,0.0,0,0,0,0.0,0.0,,
2026-01-07,Wednesday,STU-029,CSE,4,29,0,absent,,,0.0,0,0,0,0.0,0.0,,
2026-01-07,Wednesday,STU-030,CSE,7,30,268,present,08:10:00,16:54:00,8.73,0,0,1,42.3,1.387,walking,classroom_A
2026-01-07,Wednesday,STU-031,EEE,8,31,242,present,08:27:00,13:30:00,5.05,0,1,1,32.5,0.755,walking,entrance
2026-01-07,Wednesday,STU-032,EEE,3,32,230,present,09:29:00,17:45:00,8.27,0,0,1,32.3,1.128,walking,classroom_B
2026-01-07,Wednesday,STU-033,EEE,6,33,292,present,09:11:00,16:29:00,7.3,0,0,1,25.9,1.004,walking,classroom_B
2026-01-07,Wednesday,STU-034,CSE,5,34,274,present,08:23:00,16:35:00,8.2,0,0,1,76.1,1.38,walking,classroom_B
2026-01-07,Wednesday,STU-035,CSE,3,35,262,present,08:15:00,17:21:00,9.1,0,0,1,35.4,1.75,walking,lab
2026-01-07,Wednesday,STU-036,CSE,4,36,282,present,08:23:00,15:58:00,7.58,0,0,1,73.4,1.736,walking,entrance
2026-01-07,Wednesday,STU-037,CSE,8,37,208,present,08:24:00,13:53:00,5.48,0,1,1,57.8,1.361,walking,entrance
2026-01-07,Wednesday,STU-038,BBA,5,38,201,present,10:42:00,15:34:00,4.87,1,0,1,53.1,0.325,standing,classroom_B
2026-01-07,Wednesday,STU-039,CSE,4,39,267,present,09:25:00,15:06:00,5.68,0,0,1,75.1,0.523,walking,classroom_A
2026-01-07,Wednesday,STU-040,EEE,1,40,289,present,09:02:00,16:29:00,7.45,0,0,1,53.9,0.639,walking,entrance
2026-01-07,Wednesday,STU-041,CSE,1,41,0,absent,,,0.0,0,0,0,0.0,0.0,,
2026-01-07,Wednesday,STU-042,EEE,7,42,255,present,09:01:00,17:10:00,8.15,0,0,1,25.0,1.267,walking,classroom_B
2026-01-07,Wednesday,STU-043,EEE,2,43,0,absent,,,0.0,0,0,0,0.0,0.0,,
2026-01-07,Wednesday,STU-044,CSE,6,44,209,present,09:57:00,17:30:00,7.55,1,0,1,36.3,1.327,walking,classroom_B
2026-01-07,Wednesday,STU-045,CSE,8,45,291,present,10:01:00,17:09:00,7.13,1,0,1,65.1,1.531,walking,entrance
2026-01-07,Wednesday,STU-046,BBA,8,46,217,present,09:21:00,16:24:00,7.05,0,0,1,65.3,1.486,walking,entrance
2026-01-07,Wednesday,STU-047,CSE,5,47,0,absent,,,0.0,0,0,0,0.0,0.0,,
2026-01-07,Wednesday,STU-048,CSE,4,48,241,present,09:19:00,17:25:00,8.1,0,0,1,78.1,0.344,standing,classroom_B
2026-01-07,Wednesday,STU-049,CSE,5,49,298,present,09:13:00,17:42:00,8.48,0,0,1,42.8,1.228,walking,classroom_A
2026-01-07,Wednesday,STU-050,CSE,7,50,239,present,09:47:00,16:06:00,6.32,1,0,1,25.5,0.967,walking,classroom_B
2026-01-08,Thursday,STU-001,CSE,1,1,276,present,09:03:00,14:35:00,5.53,0,1,1,25.6,1.477,walking,lab
2026-01-08,Thursday,STU-002,EEE,4,2,234,present,08:18:00,17:24:00,9.1,0,0,1,30.2,0.752,walking,lab
2026-01-08,Thursday,STU-003,CSE,3,3,292,present,09:15:00,16:16:00,7.02,0,0,1,76.7,1.238,walking,classroom_A
2026-01-08,Thursday,STU-004,CSE,2,4,256,present,10:21:00,16:51:00,6.5,1,0,1,71.7,0.802,walking,classroom_A
2026-01-08,Thursday,STU-005,CSE,7,5,288,present,09:10:00,16:20:00,7.17,0,0,1,37.5,1.249,walking,classroom_A
2026-01-08,Thursday,STU-006,CSE,1,6,223,present,09:03:00,15:37:00,6.57,0,0,1,79.8,1.323,walking,entrance
2026-01-08,Thursday,STU-007,CSE,4,7,252,present,09:25:00,17:04:00,7.65,0,0,1,69.1,1.309,walking,classroom_A
2026-01-08,Thursday,STU-008,CSE,1,8,251,present,09:25:00,16:38:00,7.22,0,0,1,48.8,1.102,walking,lab
2026-01-08,Thursday,STU-009,CSE,4,9,0,absent,,,0.0,0,0,0,0.0,0.0,,
2026-01-08,Thursday,STU-010,CSE,7,10,0,absent,,,0.0,0,0,0,0.0,0.0,,
2026-01-08,Thursday,STU-011,CSE,8,11,272,present,09:42:00,15:41:00,5.98,1,0,1,56.8,1.775,walking,lab
2026-01-08,Thursday,STU-012,CSE,5,12,271,present,08:00:00,13:32:00,5.53,0,1,1,64.8,1.171,walking,classroom_A
2026-01-08,Thursday,STU-013,CSE,3,13,210,present,08:11:00,16:06:00,7.92,0,0,1,37.7,0.474,standing,classroom_A
2026-01-08,Thursday,STU-014,BBA,6,14,240,present,09:11:00,16:46:00,7.58,0,0,1,61.8,0.401,standing,entrance
2026-01-08,Thursday,STU-015,EEE,3,15,270,present,08:21:00,17:15:00,8.9,0,0,1,51.0,0.54,walking,lab
2026-01-08,Thursday,STU-016,CSE,6,16,278,present,08:05:00,16:25:00,8.33,0,0,1,21.8,1.625,walking,lab
2026-01-08,Thursday,STU-017,CSE,2,17,268,present,08:08:00,15:36:00,7.47,0,0,1,26.1,0.58,walking,classroom_B
2026-01-08,Thursday,STU-018,BBA,2,18,250,present,09:16:00,16:38:00,7.37,0,0,1,43.3,1.181,walking,classroom_B
2026-01-08,Thursday,STU-019,EEE,6,19,215,present,10:58:00,15:43:00,4.75,1,0,1,28.0,0.658,walking,entrance
2026-01-08,Thursday,STU-020,CSE,5,20,0,absent,,,0.0,0,0,0,0.0,0.0,,
2026-01-08,Thursday,STU-021,CSE,8,21,282,present,10:27:00,17:34:00,7.12,1,0,1,61.6,1.696,walking,classroom_A
2026-01-08,Thursday,STU-022,CSE,2,22,201,present,10:53:00,15:55:00,5.03,1,0,1,41.5,1.027,walking,classroom_A
2026-01-08,Thursday,STU-023,BBA,2,23,0,absent,,,0.0,0,0,0,0.0,0.0,,
2026-01-08,Thursday,STU-024,CSE,5,24,203,present,09:22:00,16:10:00,6.8,0,0,1,25.0,1.494,walking,classroom_A
2026-01-08,Thursday,STU-025,CSE,6,25,270,present,08:24:00,17:49:00,9.42,0,0,1,66.0,1.066,walking,entrance
2026-01-08,Thursday,STU-026,CSE,4,26,213,present,08:24:00,17:13:00,8.82,0,0,1,79.4,1.404,walking,classroom_A
2026-01-08,Thursday,STU-027,CSE,1,27,0,absent,,,0.0,0,0,0,0.0,0.0,,
2026-01-08,Thursday,STU-028,CSE,5,28,275,present,09:27:00,15:13:00,5.77,0,0,1,68.6,1.334,walking,lab
2026-01-08,Thursday,STU-029,CSE,4,29,268,present,08:25:00,14:34:00,6.15,0,1,1,36.9,0.553,walking,classroom_B
2026-01-08,Thursday,STU-030,CSE,7,30,235,present,08:04:00,16:58:00,8.9,0,0,1,23.6,1.601,walking,classroom_A
2026-01-08,Thursday,STU-031,EEE,8,31,273,present,10:53:00,17:25:00,6.53,1,0,1,49.4,1.249,walking,lab
2026-01-08,Thursday,STU-032,EEE,3,32,247,present,08:12:00,16:44:00,8.53,0,0,1,76.2,0.982,walking,lab
2026-01-08,Thursday,STU-033,EEE,6,33,208,present,08:23:00,17:42:00,9.32,0,0,1,61.8,1.494,walking,lab
2026-01-08,Thursday,STU-034,CSE,5,34,272,present,09:10:00,16:35:00,7.42,0,0,1,54.7,1.579,walking,classroom_B
2026-01-08,Thursday,STU-035,CSE,3,35,254,present,10:01:00,15:28:00,5.45,1,0,1,47.4,0.603,walking,classroom_A
2026-01-08,Thursday,STU-036,CSE,4,36,283,present,09:02:00,16:05:00,7.05,0,0,1,42.3,0.548,walking,lab
2026-01-08,Thursday,STU-037,CSE,8,37,209,present,09:20:00,13:00:00,3.67,0,1,1,32.8,0.499,standing,classroom_A
2026-01-08,Thursday,STU-038,BBA,5,38,209,present,10:52:00,16:44:00,5.87,1,0,1,27.9,0.643,walking,entrance
2026-01-08,Thursday,STU-039,CSE,4,39,218,present,09:04:00,15:41:00,6.62,0,0,1,79.6,0.403,standing,entrance
2026-01-08,Thursday,STU-040,EEE,1,40,227,present,08:20:00,16:39:00,8.32,0,0,1,61.2,0.43,standing,entrance
2026-01-08,Thursday,STU-041,CSE,1,41,210,present,09:30:00,15:15:00,5.75,0,0,1,36.6,0.672,walking,classroom_B
2026-01-08,Thursday,STU-042,EEE,7,42,237,present,09:06:00,17:12:00,8.1,0,0,1,64.9,1.269,walking,classroom_A
2026-01-08,Thursday,STU-043,EEE,2,43,216,present,08:16:00,15:23:00,7.12,0,0,1,76.0,0.88,walking,lab
2026-01-08,Thursday,STU-044,CSE,6,44,207,present,08:00:00,15:16:00,7.27,0,0,1,32.9,1.723,walking,lab
2026-01-08,Thursday,STU-045,CSE,8,45,278,present,09:13:00,15:40:00,6.45,0,0,1,52.2,0.529,walking,entrance
2026-01-08,Thursday,STU-046,BBA,8,46,283,present,08:17:00,17:40:00,9.38,0,0,1,65.8,1.322,walking,entrance
2026-01-08,Thursday,STU-047,CSE,5,47,277,present,08:01:00,16:07:00,8.1,0,0,1,47.2,0.383,standing,classroom_A
2026-01-08,Thursday,STU-048,CSE,4,48,0,absent,,,0.0,0,0,0,0.0,0.0,,
2026-01-08,Thursday,STU-049,CSE,5,49,293,present,09:05:00,17:49:00,8.73,0,0,1,72.4,1.63,walking,entrance
2026-01-08,Thursday,STU-050,CSE,7,50,265,present,09:22:00,17:04:00,7.7,0,0,1,49.8,0.84,walking,lab
2026-01-11,Sunday,STU-001,CSE,1,1,265,present,09:57:00,17:07:00,7.17,1,0,1,33.7,0.304,standing,entrance
2026-01-11,Sunday,STU-002,EEE,4,2,291,present,08:05:00,15:35:00,7.5,0,0,1,68.2,1.411,walking,lab
2026-01-11,Sunday,STU-003,CSE,3,3,286,present,09:08:00,17:23:00,8.25,0,0,1,27.2,1.653,walking,classroom_A
2026-01-11,Sunday,STU-004,CSE,2,4,241,present,10:04:00,16:49:00,6.75,1,0,1,70.7,0.43,standing,lab
2026-01-11,Sunday,STU-005,CSE,7,5,263,present,09:23:00,16:23:00,7.0,0,0,1,55.5,1.797,walking,classroom_A
2026-01-11,Sunday,STU-006,CSE,1,6,281,present,08:00:00,15:14:00,7.23,0,0,1,52.5,1.559,walking,entrance
2026-01-11,Sunday,STU-007,CSE,4,7,207,present,09:03:00,15:26:00,6.38,0,0,1,49.5,1.759,walking,classroom_A
2026-01-11,Sunday,STU-008,CSE,1,8,212,present,09:22:00,16:47:00,7.42,0,0,1,25.1,1.058,walking,lab
2026-01-11,Sunday,STU-009,CSE,4,9,289,present,08:07:00,16:59:00,8.87,0,0,1,68.0,1.548,walking,classroom_B
2026-01-11,Sunday,STU-010,CSE,7,10,221,present,09:08:00,17:06:00,7.97,1,0,1,29.3,0.974,walking,classroom_B
2026-01-11,Sunday,STU-011,CSE,8,11,220,present,08:14:00,16:54:00,8.67,0,0,1,27.2,1.511,walking,classroom_B
2026-01-11,Sunday,STU-012,CSE,5,12,206,present,10:09:00,13:22:00,3.22,1,1,1,43.8,1.316,walking,classroom_B
2026-01-11,Sunday,STU-013,CSE,3,13,217,present,09:17:00,15:06:00,5.82,0,0,1,47.7,0.482,standing,entrance
2026-01-11,Sunday,STU-014,BBA,6,14,0,absent,,,0.0,0,0,0,0.0,0.0,,
2026-01-11,Sunday,STU-015,EEE,3,15,0,absent,,,0.0,0,0,0,0.0,0.0,,
2026-01-11,Sunday,STU-016,CSE,6,16,282,present,09:29:00,15:04:00,5.58,0,0,1,31.9,0.965,walking,classroom_A
2026-01-11,Sunday,STU-017,CSE,2,17,0,absent,,,0.0,0,0,0,0.0,0.0,,
2026-01-11,Sunday,STU-018,BBA,2,18,263,present,08:05:00,16:52:00,8.78,0,0,1,63.5,0.344,standing,lab
2026-01-11,Sunday,STU-019,EEE,6,19,231,present,10:28:00,15:39:00,5.18,1,0,1,57.2,1.271,walking,lab
2026-01-11,Sunday,STU-020,CSE,5,20,267,present,10:24:00,15:41:00,5.28,1,0,1,73.1,0.674,walking,entrance
2026-01-11,Sunday,STU-021,CSE,8,21,223,present,09:11:00,17:20:00,8.15,0,0,1,43.3,0.339,standing,classroom_A
2026-01-11,Sunday,STU-022,CSE,2,22,0,absent,,,0.0,0,0,0,0.0,0.0,,
2026-01-11,Sunday,STU-023,BBA,2,23,0,absent,,,0.0,0,0,0,0.0,0.0,,
2026-01-11,Sunday,STU-024,CSE,5,24,294,present,08:05:00,17:15:00,9.17,0,0,1,36.0,0.384,standing,classroom_A
2026-01-11,Sunday,STU-025,CSE,6,25,0,absent,,,0.0,0,0,0,0.0,0.0,,
2026-01-11,Sunday,STU-026,CSE,4,26,0,absent,,,0.0,0,0,0,0.0,0.0,,
2026-01-11,Sunday,STU-027,CSE,1,27,290,present,09:25:00,16:58:00,7.55,0,0,1,55.5,1.351,walking,classroom_A
2026-01-11,Sunday,STU-028,CSE,5,28,229,present,09:17:00,16:02:00,6.75,0,0,1,25.4,1.202,walking,entrance
2026-01-11,Sunday,STU-029,CSE,4,29,241,present,08:25:00,17:11:00,8.77,0,0,1,75.1,0.389,standing,classroom_A
2026-01-11,Sunday,STU-030,CSE,7,30,0,absent,,,0.0,0,0,0,0.0,0.0,,
2026-01-11,Sunday,STU-031,EEE,8,31,243,present,08:11:00,17:25:00,9.23,0,0,1,55.2,0.753,walking,classroom_A
2026-01-11,Sunday,STU-032,EEE,3,32,278,present,09:20:00,17:35:00,8.25,0,0,1,61.6,1.48,walking,classroom_A
2026-01-11,Sunday,STU-033,EEE,6,33,250,present,09:04:00,15:44:00,6.67,0,0,1,76.9,1.576,walking,entrance
2026-01-11,Sunday,STU-034,CSE,5,34,209,present,08:20:00,16:09:00,7.82,0,0,1,39.9,0.657,walking,classroom_B
2026-01-11,Sunday,STU-035,CSE,3,35,0,absent,,,0.0,0,0,0,0.0,0.0,,
2026-01-11,Sunday,STU-036,CSE,4,36,0,absent,,,0.0,0,0,0,0.0,0.0,,
2026-01-11,Sunday,STU-037,CSE,8,37,0,absent,,,0.0,0,0,0,0.0,0.0,,
2026-01-11,Sunday,STU-038,BBA,5,38,249,present,08:11:00,15:46:00,7.58,0,0,1,20.1,0.957,walking,lab
2026-01-11,Sunday,STU-039,CSE,4,39,273,present,09:11:00,15:53:00,6.7,0,0,1,48.8,1.276,walking,classroom_A
2026-01-11,Sunday,STU-040,EEE,1,40,248,present,09:00:00,15:04:00,6.07,0,0,1,40.5,0.541,walking,entrance
2026-01-11,Sunday,STU-041,CSE,1,41,0,absent,,,0.0,0,0,0,0.0,0.0,,
2026-01-11,Sunday,STU-042,EEE,7,42,220,present,09:22:00,13:38:00,4.27,0,1,1,73.4,0.38,standing,classroom_B
2026-01-11,Sunday,STU-043,EEE,2,43,273,present,09:21:00,15:06:00,5.75,0,0,1,23.0,1.124,walking,lab
2026-01-11,Sunday,STU-044,CSE,6,44,203,present,09:26:00,17:30:00,8.07,0,0,1,32.0,0.61,walking,classroom_B
2026-01-11,Sunday,STU-045,CSE,8,45,269,present,10:30:00,17:16:00,6.77,1,0,1,25.5,0.881,walking,classroom_B
2026-01-11,Sunday,STU-046,BBA,8,46,207,present,09:14:00,15:53:00,6.65,0,0,1,36.1,0.527,walking,entrance
2026-01-11,Sunday,STU-047,CSE,5,47,268,present,08:17:00,14:52:00,6.58,0,1,1,51.4,1.331,walking,lab
2026-01-11,Sunday,STU-048,CSE,4,48,266,present,09:28:00,15:32:00,6.07,0,0,1,54.3,1.501,walking,classroom_A
2026-01-11,Sunday,STU-049,CSE,5,49,0,absent,,,0.0,0,0,0,0.0,0.0,,
2026-01-11,Sunday,STU-050,CSE,7,50,0,absent,,,0.0,0,0,0,0.0,0.0,,
2026-01-12,Monday,STU-001,CSE,1,1,280,present,10:05:00,16:12:00,6.12,1,0,1,79.8,0.522,walking,classroom_B
2026-01-12,Monday,STU-002,EEE,4,2,0,absent,,,0.0,0,0,0,0.0,0.0,,
2026-01-12,Monday,STU-003,CSE,3,3,300,present,09:27:00,16:58:00,7.52,0,0,1,72.4,1.351,walking,lab
2026-01-12,Monday,STU-004,CSE,2,4,268,present,08:29:00,15:50:00,7.35,0,0,1,37.2,1.62,walking,lab
2026-01-12,Monday,STU-005,CSE,7,5,287,present,09:01:00,16:09:00,7.13,0,0,1,57.1,1.34,walking,entrance
2026-01-12,Monday,STU-006,CSE,1,6,0,absent,,,0.0,0,0,0,0.0,0.0,,
2026-01-12,Monday,STU-007,CSE,4,7,239,present,09:28:00,16:52:00,7.4,0,0,1,67.6,0.721,walking,lab
2026-01-12,Monday,STU-008,CSE,1,8,241,present,08:04:00,17:28:00,9.4,0,0,1,66.4,0.704,walking,lab
2026-01-12,Monday,STU-009,CSE,4,9,207,present,09:23:00,17:55:00,8.53,0,0,1,42.4,1.073,walking,classroom_A
2026-01-12,Monday,STU-010,CSE,7,10,0,absent,,,0.0,0,0,0,0.0,0.0,,
2026-01-12,Monday,STU-011,CSE,8,11,0,absent,,,0.0,0,0,0,0.0,0.0,,
2026-01-12,Monday,STU-012,CSE,5,12,246,present,09:53:00,13:29:00,3.6,1,1,1,23.0,1.357,walking,classroom_B
2026-01-12,Monday,STU-013,CSE,3,13,222,present,08:21:00,14:31:00,6.17,0,1,1,55.6,1.741,walking,lab
2026-01-12,Monday,STU-014,BBA,6,14,206,present,10:47:00,15:18:00,4.52,1,0,1,21.6,0.544,walking,classroom_A
2026-01-12,Monday,STU-015,EEE,3,15,298,present,09:20:00,15:55:00,6.58,0,0,1,66.8,1.323,walking,lab
2026-01-12,Monday,STU-016,CSE,6,16,282,present,08:07:00,16:45:00,8.63,0,0,1,78.0,0.713,walking,lab
2026-01-12,Monday,STU-017,CSE,2,17,200,present,09:21:00,17:25:00,8.07,0,0,1,55.1,1.067,walking,classroom_B
2026-01-12,Monday,STU-018,BBA,2,18,235,present,08:15:00,14:40:00,6.42,0,1,1,39.5,0.692,walking,classroom_B
2026-01-12,Monday,STU-019,EEE,6,19,287,present,08:25:00,17:25:00,9.0,0,0,1,59.6,0.51,walking,entrance
2026-01-12,Monday,STU-020,CSE,5,20,0,absent,,,0.0,0,0,0,0.0,0.0,,
2026-01-12,Monday,STU-021,CSE,8,21,292,present,08:18:00,17:52:00,9.57,0,0,1,31.4,1.37,walking,lab
2026-01-12,Monday,STU-022,CSE,2,22,260,present,08:26:00,17:11:00,8.75,0,0,1,37.6,0.492,standing,classroom_B
2026-01-12,Monday,STU-023,BBA,2,23,239,present,09:20:00,14:14:00,4.9,0,1,1,64.7,0.931,walking,classroom_B
2026-01-12,Monday,STU-024,CSE,5,24,264,present,08:15:00,13:30:00,5.25,0,1,1,73.4,0.48,standing,lab
2026-01-12,Monday,STU-025,CSE,6,25,258,present,08:04:00,16:26:00,8.37,0,0,1,79.2,0.515,walking,classroom_A
2026-01-12,Monday,STU-026,CSE,4,26,297,present,08:10:00,15:28:00,7.3,0,0,1,36.4,1.46,walking,classroom_A
2026-01-12,Monday,STU-027,CSE,1,27,0,absent,,,0.0,0,0,0,0.0,0.0,,
2026-01-12,Monday,STU-028,CSE,5,28,0,absent,,,0.0,0,0,0,0.0,0.0,,
2026-01-12,Monday,STU-029,CSE,4,29,201,present,09:00:00,13:46:00,4.77,0,1,1,42.4,1.638,walking,classroom_A
2026-01-12,Monday,STU-030,CSE,7,30,264,present,08:22:00,16:08:00,7.77,0,0,1,26.2,1.183,walking,classroom_A
2026-01-12,Monday,STU-031,EEE,8,31,287,present,09:23:00,17:21:00,7.97,0,0,1,46.0,1.793,walking,classroom_B
2026-01-12,Monday,STU-032,EEE,3,32,293,present,08:30:00,16:01:00,7.52,0,0,1,33.7,1.777,walking,classroom_A
2026-01-12,Monday,STU-033,EEE,6,33,232,present,10:45:00,15:24:00,4.65,1,0,1,72.6,1.457,walking,entrance
2026-01-12,Monday,STU-034,CSE,5,34,270,present,09:03:00,16:28:00,7.42,1,0,1,42.8,0.679,walking,classroom_A
2026-01-12,Monday,STU-035,CSE,3,35,0,absent,,,0.0,0,0,0,0.0,0.0,,
2026-01-12,Monday,STU-036,CSE,4,36,213,present,10:39:00,15:26:00,4.78,1,0,1,69.8,1.067,walking,entrance
2026-01-12,Monday,STU-037,CSE,8,37,0,absent,,,0.0,0,0,0,0.0,0.0,,
2026-01-12,Monday,STU-038,BBA,5,38,263,present,08:11:00,16:10:00,7.98,0,0,1,22.4,1.666,walking,lab
2026-01-12,Monday,STU-039,CSE,4,39,299,present,08:26:00,16:09:00,7.72,0,0,1,77.0,1.068,walking,entrance
2026-01-12,Monday,STU-040,EEE,1,40,205,present,09:08:00,15:52:00,6.73,0,0,1,30.5,1.578,walking,classroom_B
2026-01-12,Monday,STU-041,CSE,1,41,284,present,08:27:00,15:00:00,6.55,0,0,1,71.1,1.271,walking,classroom_B
2026-01-12,Monday,STU-042,EEE,7,42,258,present,08:11:00,15:07:00,6.93,0,0,1,44.0,0.708,walking,lab
2026-01-12,Monday,STU-043,EEE,2,43,220,present,08:03:00,17:03:00,9.0,0,0,1,78.9,0.456,standing,lab
2026-01-12,Monday,STU-044,CSE,6,44,293,present,10:49:00,15:55:00,5.1,1,0,1,61.1,1.76,walking,classroom_A
2026-01-12,Monday,STU-045,CSE,8,45,286,present,09:01:00,14:00:00,4.98,0,1,1,62.3,1.087,walking,classroom_A
2026-01-12,Monday,STU-046,BBA,8,46,286,present,08:13:00,15:30:00,7.28,0,0,1,40.7,1.262,walking,classroom_A
2026-01-12,Monday,STU-047,CSE,5,47,263,present,08:00:00,15:32:00,7.53,0,0,1,70.9,1.604,walking,entrance
2026-01-12,Monday,STU-048,CSE,4,48,230,present,09:01:00,17:41:00,8.67,0,0,1,42.7,0.418,standing,lab
2026-01-12,Monday,STU-049,CSE,5,49,213,present,09:10:00,16:47:00,7.62,0,0,1,59.2,0.905,walking,entrance
2026-01-12,Monday,STU-050,CSE,7,50,243,present,10:56:00,15:41:00,4.75,1,0,1,60.3,0.845,walking,entrance
2026-01-13,Tuesday,STU-001,CSE,1,1,297,present,09:22:00,17:28:00,8.1,0,0,1,26.8,1.288,walking,entrance
2026-01-13,Tuesday,STU-002,EEE,4,2,0,absent,,,0.0,0,0,0,0.0,0.0,,
2026-01-13,Tuesday,STU-003,CSE,3,3,295,present,08:01:00,16:08:00,8.12,0,0,1,69.3,1.382,walking,entrance
2026-01-13,Tuesday,STU-004,CSE,2,4,296,present,10:13:00,15:45:00,5.53,1,0,1,40.3,0.922,walking,entrance
2026-01-13,Tuesday,STU-005,CSE,7,5,255,present,08:30:00,17:47:00,9.28,0,0,1,22.9,1.558,walking,lab
2026-01-13,Tuesday,STU-006,CSE,1,6,277,present,08:23:00,15:24:00,7.02,0,0,1,59.5,1.624,walking,lab
2026-01-13,Tuesday,STU-007,CSE,4,7,217,present,08:08:00,16:18:00,8.17,0,0,1,47.2,0.507,walking,classroom_B
2026-01-13,Tuesday,STU-008,CSE,1,8,286,present,08:06:00,17:18:00,9.2,0,0,1,61.2,0.499,standing,classroom_A
2026-01-13,Tuesday,STU-009,CSE,4,9,285,present,08:24:00,16:37:00,8.22,0,0,1,54.2,1.365,walking,classroom_B
2026-01-13,Tuesday,STU-010,CSE,7,10,234,present,09:01:00,15:42:00,6.68,1,0,1,23.4,1.425,walking,classroom_A
2026-01-13,Tuesday,STU-011,CSE,8,11,245,present,09:44:00,15:48:00,6.07,1,0,1,52.5,1.521,walking,entrance
2026-01-13,Tuesday,STU-012,CSE,5,12,289,present,08:23:00,16:15:00,7.87,0,0,1,50.7,0.731,walking,entrance
2026-01-13,Tuesday,STU-013,CSE,3,13,279,present,09:30:00,15:47:00,6.28,0,0,1,35.1,1.603,walking,lab
2026-01-13,Tuesday,STU-014,BBA,6,14,292,present,09:24:00,17:38:00,8.23,0,0,1,31.8,1.746,walking,classroom_B
2026-01-13,Tuesday,STU-015,EEE,3,15,0,absent,,,0.0,0,0,0,0.0,0.0,,
2026-01-13,Tuesday,STU-016,CSE,6,16,0,absent,,,0.0,0,0,0,0.0,0.0,,
2026-01-13,Tuesday,STU-017,CSE,2,17,200,present,10:35:00,15:37:00,5.03,1,0,1,70.8,0.796,walking,classroom_A
2026-01-13,Tuesday,STU-018,BBA,2,18,0,absent,,,0.0,0,0,0,0.0,0.0,,
2026-01-13,Tuesday,STU-019,EEE,6,19,290,present,09:15:00,17:22:00,8.12,0,0,1,24.4,0.777,walking,classroom_A
2026-01-13,Tuesday,STU-020,CSE,5,20,227,present,08:13:00,16:05:00,7.87,0,0,1,41.0,1.295,walking,classroom_B
2026-01-13,Tuesday,STU-021,CSE,8,21,244,present,09:17:00,17:00:00,7.72,0,0,1,26.9,0.969,walking,classroom_A
2026-01-13,Tuesday,STU-022,CSE,2,22,266,present,08:12:00,17:18:00,9.1,0,0,1,21.5,1.533,walking,classroom_B
2026-01-13,Tuesday,STU-023,BBA,2,23,212,present,09:28:00,16:32:00,7.07,0,0,1,24.9,0.551,walking,entrance
2026-01-13,Tuesday,STU-024,CSE,5,24,289,present,08:27:00,15:13:00,6.77,0,0,1,52.3,1.618,walking,lab
2026-01-13,Tuesday,STU-025,CSE,6,25,0,absent,,,0.0,0,0,0,0.0,0.0,,
2026-01-13,Tuesday,STU-026,CSE,4,26,271,present,09:01:00,13:11:00,4.17,0,1,1,67.7,0.406,standing,classroom_A
2026-01-13,Tuesday,STU-027,CSE,1,27,200,present,09:13:00,16:43:00,7.5,0,0,1,27.1,1.262,walking,entrance
2026-01-13,Tuesday,STU-028,CSE,5,28,238,present,08:11:00,15:18:00,7.12,0,0,1,67.2,1.21,walking,classroom_B
2026-01-13,Tuesday,STU-029,CSE,4,29,269,present,08:15:00,15:08:00,6.88,0,0,1,64.8,0.742,walking,classroom_A
2026-01-13,Tuesday,STU-030,CSE,7,30,0,absent,,,0.0,0,0,0,0.0,0.0,,
2026-01-13,Tuesday,STU-031,EEE,8,31,273,present,08:17:00,15:07:00,6.83,0,0,1,22.5,1.195,walking,entrance
2026-01-13,Tuesday,STU-032,EEE,3,32,0,absent,,,0.0,0,0,0,0.0,0.0,,
2026-01-13,Tuesday,STU-033,EEE,6,33,214,present,08:05:00,17:53:00,9.8,0,0,1,35.2,0.572,walking,entrance
2026-01-13,Tuesday,STU-034,CSE,5,34,0,absent,,,0.0,0,0,0,0.0,0.0,,
